sentence,yngve_score,frazier_score,dependency_distance_score
"We assume that e(xi; yi; yi) = 0 for all i, so that no loss is incurred for correct prediction, and therefore MM(w; xi; yi) is always non-negative.",4,0.8902439024390244,5
"The second loss function that we will consider is based on log-linear models, and is commonly used in conditional random elds (CRFs, Lafferty et al., 2001).",3,0.84375,4
The function L is convex in w for both denitions MM and LL.,2,0.75,2
"Furthermore, in both cases minimization of L can be re-cast as optimization of a dual convex problem.",2,0.868421052631579,3
"The dual problems in the two cases have a similar structure, as we describe in the next two sections.",2,0.6666666666666666,2
"This is a convex optimization problem, and has an equivalent convex dual which was derived by Lebanon and Lafferty (2002).",3,0.8333333333333334,3
Denote the dual variables by ui;y where i = 1; .,2,1.0357142857142858,3
.,0,1,0
.,0,1,0
; n and y 2 Y .,1,0,1
"We also use u to denote the set of all variables, and ui the set of all variables corresponding to a given i.",2,0.9583333333333334,2
The minimum of D-MM is equal to (cid.0)1 times the minimum of P-MM.,2,0.8611111111111112,2
(Note that for D-MM the minimizer u(cid.3) may not be unique; in this case we take u(cid.3) to be any member of the set of minimizers of QMM(u)).,3,1.0348837209302326,3
"The optimal primal parameters are again related to the optimal dual parameters, through Cw(cid.3) = w(u(cid.3)).",3,0.6379310344827587,3
Here again the constraints are that ui is a distribution over Y for all i.,1,1.2666666666666666,1
"It can be seen that the D-LL and D-MM problems have a similar structure, in that they both involve minimization of a convex function Q(u) over the set D n. This will allow us to describe algorithms for both problems using a common framework.",4,0.7571428571428571,4
In this section we describe batch and online algorithms for minimizing a convex function Q(u) subject to the constraints u 2 D n. The algorithms can be applied to both the D-LL and D-MM optimization problems that were introduced in the previous section.,2,0.8703703703703703,5
"The algorithms we describe are based on exponentiated gradient (EG) updates, originally introduced by Kivinen and Warmuth (1997) in the context of online learning algorithms.3   3.",2,0.9090909090909091,2
"Kivinen and Warmuth (1997) study the online setting, as opposed to a xed data set which we study here.",3,0.9130434782608695,2
"They are thus not interested in minimizing a xed objective, but rather study regret type bounds.",2,0.7222222222222222,3
This leads to algorithms and theoretical analyses that are different from the ones considered in the current work.,2,1.0526315789473684,2
Pseudo-code for the two schemes is given in Figures 1 and 2.,2,0.7307692307692307,2
"From here on we will refer to the batch and online EG algorithms applied to the log-linear dual as LLEG-Batch, and LLEG-Online respectively.",5,0,4
"Similarly, when applied to the max-margin dual, they will be referred to as MMEGBatch and MMEG-Online.",3,0.9210526315789473,4
Note that another plausible online algorithm would be a deterministic algorithm that repeatedly cycles over the training examples in a xed order.,2,0.8913043478260869,4
"The motivation for the alternative, randomized, algorithm is two-fold.",4,0.7916666666666666,3
"First, we are able to prove bounds on the rate of convergence of the randomized algorithm; we have not been able to prove similar bounds for the deterministic variant.",3,0.9375,2
"Second, our experiments show that the randomized variant converges signicantly faster than the deterministic algorithm.",2,0.9411764705882353,2
"The EG online algorithm is essentially performing coordinate descent on the dual objective, and is similar to SVM algorithms such as SMO (Platt, 1998).",3,0.7068965517241379,2
"For binary classication, the exact minimum of the dual objective with respect to a given coordinate can be found in closed form,4 and more complicated algorithms such as the exponentiated-gradient method may be unnecessary.",4,0.7162162162162162,4
"However for multi-class or structured problems, the exact minimum with respect to a coordinate ui (i.e., a set of jY j dual variables) cannot be found in closed form.",3,0.7285714285714285,5
this is a key motivation for the use of EG algorithms in this paper.,2,0.9,2
In Section 5 we give convergence proofs for the batch and online algorithms.,2,0.6785714285714286,2
"The techniques used in the convergence proofs are quite general, and could potentially be useful in deriving EG algorithms for convex functions Q other than QLL and QMM.",2,0.8,2
"Before giving convergence results for the algorithms, we describe in the next section how the EG algorithms can be applied to structured problems.",3,0.86,2
"We now describe how the EG updates can be applied to structured prediction problems, for example parameter estimation in CRFs or natural language parsing.",2,0.8076923076923077,3
"In structured problems the label set Y is typically very large, but labels can have useful internal structure.",3,0.725,2
"As one example, in CRFs each  4.",2,1,2
This is true for the max-margin case.,1,0.8125,3
"For log-linear models, minimization with respect to a single coordinate is a  little more involved.",2,0.8529411764705882,3
We follow the framework for structured problems described by Bartlett et al.,2,0.9615384615384616,2
(2005).,1,0,1
Each label y is dened to be a set of parts.,2,1.0,2
We use R to refer to the set of all possible parts.5 We make the assumption that the feature vector for an entire label y decomposes into a sum over feature vectors for individual parts as follows.,2,1.0128205128205128,2
"Note that we have overloaded f to apply to either labels y or parts r.  As one example, consider a CRF which has an underlying graph with m nodes, and a maximum clique size of 2.",2,1.03125,7
"Assume that each node can be labeled with one of two labels, 0 or 1.",2,1.0,2
In this case the labeling of an entire graph is a vector y 2 f0;1gm.,3,0.75,2
"Each possible input x is usually a vector in X m for some set X , although this does not have to be the case.",3,0.8269230769230769,3
"Each part corresponds to a tuple (u; v; yu; yv) where (u; v) is an edge in the graph, and yu; yv are the labels for the two vertices u and v. The feature vector f(x; r) can then track any properties of the input x together with the labeled clique r = (u; v; yu; yv).",4,0.8488372093023255,7
"In CRFs with clique size greater than 2, each part corresponds to a labeled clique in the graph.",3,0.775,2
"In natural language parsing, each part can correspond to a context-free rule at a particular position in the sentence x (see Bartlett et al., 2005; Taskar et al., 2004b, for more details).",4,0.7875,4
The label set Y can be extremely large in structured prediction problems.,2,0.8076923076923077,2
"For example, in a CRF with an underlying graph with m nodes and k possible labels at each node, there are km possible labelings of the entire graph.",4,0.7258064516129032,4
The algorithms we have presented so far require direct manipulation of dual variables ui;y corresponding to each possible labeling of each training example; they will therefore be intractable in cases where there are an exponential number of possible labels.,3,0.9069767441860465,2
"However, in this section we describe an approach that does allow an efcient implementation of the algorithms in several cases.",2,0.9545454545454546,2
The approach is based on the method originally described in Bartlett et al.,2,0.8928571428571429,2
(2005).,1,0,1
The key idea is as follows.,2,1.0,1
"Instead of manipulating the dual variables ui for each i directly, we will make use of alternative data structures si for all i.",3,0.9791666666666666,2
"Each si is a vector of real values si;r for all r 2 R. In general we will assume that there are a tractable (polynomial) number of possible parts, and therefore that the number of si;r variables is also polynomial.",2,0.7352941176470589,9
"For example, for a linear chain CRF with m nodes and k labels at every node, each part takes the form r = (u; v; yu; yv), and there are (m (cid.0) 1)k2 possible parts.",6,0.64,5
"For example, when Y is a sequence of variables, the cost could be the Hamming distance between the correct sequence yi and the predicted sequence y; it is straightforward to decompose the Hamming distance as a sum over parts as shown above.",4,0.8478260869565217,2
"For brevity, in what follows we use ei;r instead of e(xi; yi; r).",3,1.0909090909090908,2
"Notice that, for both objective functions, the gradients can be expressed as a sum over parts.",2,0.8157894736842105,4
"For the QLL objective function, this follows from the fact that ui = p(si) and from the assumption that the feature vector decomposes into parts.",3,0.7666666666666667,3
"For the QMM objective, it follows from the latter, and the assumption that the loss decomposes into parts.",3,0.7619047619047619,2
"The following lemma describes how EG updates on the u variables can be restated in terms of updates to the s variables, provided that the gradient decomposes into parts in this way.",3,1.0,3
6.,0,1,0
"Note that in the max-margin case, the optimal u values may have zero probabilities which correspond to innite s values.",2,0.9545454545454546,4
"This does not pose a problem, since the algorithm will indeed converge to innite s values at the limit, but st will not be innite for any nite t. For the log-linear case, the optimal u will never have zero values, as shown in Globerson et al.",3,0.8076923076923077,3
(2007).,1,0,1
The main computational challenge in the new algorithms comes in computing the parameter vector w(p(st)).,3,0.7272727272727273,2
"The value for w(p(st)) can be expressed as a function of the marginal probabilities of the part variables, as follows.",3,0.8928571428571429,2
The mapping from parameters st i) can be computed efciently in several important cases of structured models.,2,1.0526315789473684,2
"For example, in CRFs belief propagation can be used to efciently calculate the marginal values, assuming that the tree-width of the underlying graph is small.",3,0.9285714285714286,3
"In weighted context-free grammars the inside-outside algorithm can be used to calculate marginals, assuming that the set of parts R corresponds to context-free rule productions.",2,0.8888888888888888,4
"Once marginals are computed, it is straightforward to compute w(p(st)) and thereby implement the part-based EG algorithms.",3,0.94,3
"In this section, we provide convergence results for the EG batch and online algorithms presented in Section 3.",3,0.775,2
"Section 5.1 provides the key results, and the following sections give the proofs and the technical details.",3,0,2
"Our convergence results give bounds on how quickly the error jQ(u)(cid.0)Q(u(cid.3))j decreases with respect to the number of iterations, T , of the algorithms.",3,0.9047619047619048,1
In all cases we have jQ(u) (cid.0) Q(u(cid.3))j !,3,0.8913043478260869,0
0 as T !,1,1,1
 .,0,1,1
In what follows we use D[pkq] to denote the KL divergence between p;q 2 D n (see Section 5.2).,3,1.0925925925925926,2
"We also use jAj to denote the maximum magnitude element of A (i.e., jAj = max(i;y);( j;z) jA(i;y);( j;z)j).",6,1.2619047619047619,2
"The rst theorem provides results for the EG-batch algorithms, and the second for the randomized online algorithms.",3,0,3
"The randomized online algorithm will produce different results at every run, since different points will be processed on different runs.",2,0.9090909090909091,3
Our main result for this algorithm characterizes the mean value of the objective Q(uT +1) when averaged over all possible random orderings of points.,3,0.8214285714285714,2
The result implies that this mean will converge to the optimal value Q(u(cid.3)).,2,0.8095238095238095,2
"The above result characterizes the average behavior of the randomized algorithm, but does not provide guarantees for any specic run of the algorithm.",3,0.78,3
"However, by applying the standard approach of repeated sampling (see, for example, Mitzenmacher and Upfal, 2005; Shalev-Shwartz et al., 2007), one can obtain a solution that, with high probability, does not deviate by much from the average behavior.",4,0.82,5
"In what follows, we briey outline this derivation.",2,1.25,2
"Thus, for any desired condence 1 (cid.0) d , we can obtain a solution that is within a factor of 2 of the bound for T iterations in Theorem 2 by using T log2( 1 d ) iterations.",3,0.9204545454545454,3
"In our experiments, we found that repeated trials of the randomized algorithm did not yield signicantly different results.",2,0.95,3
The rst consequence of the two theorems above is that the batch and randomized online algorithms converge to a u with the optimal value Q(u(cid.3)).,3,0.7424242424242424,3
This follows since Equations 6 and 7 imply that as T !,2,1.0833333333333333,3
  the value of Q(uT +1) approaches Q(u(cid.3)).,3,0.8611111111111112,1
"Crucially, note that these rates suggest that the online algorithms are signicantly more efcient than the batch algorithms; specically, the bounds suggest that the online algorithms require a factor of n less computation in both the QLL and QMM cases.",3,0.75,3
Thus these results suggest that the randomized online algorithm should converge much faster than the batch algorithm.,2,0.9444444444444444,2
"Roughly speaking, this is a direct consequence of the learning rate h being a factor of n larger in the online case (see also Section 9).",3,0.7833333333333333,2
"This prediction is conrmed in our empirical evaluations, which show that the online algorithm is far more efcient than the batch algorithm.",2,0.8541666666666666,2
"To gain further intuition into the order of magnitude of iterations required, note that the factor D[u(cid.3)ku1] which appears in the above expressions is at most nlog jY j, which can be achieved by i to be the uniform distribution over Y for all i.",2,0.9636363636363636,2
In the remainder of this section we give proofs of the results in Theorems 1 and 2.,2,0.8611111111111112,2
"In doing so,  we also give theorems that apply to the optimization of general convex functions Q .",2,1.1842105263157894,2
D n !,1,0,1
R.  8.,1,1,2
"Note that if we run the batch algorithm for T iterations (as in the gure), nT training examples are processed.",4,0.8958333333333334,5
"In contrast, running the online algorithm for T iterations (again, as shown in the gure) only requires T training examples to be processed.",4,0.8571428571428571,4
It is important to take this into account when comparing the rates in Theorems 1 and 2; this is the motivation for measuring computation in terms of the number of examples that are processed.,3,1.1111111111111112,2
In this section we provide a useful lemma that determines when the EG updates in the batch algorithm will result in monotone improvement of Q(u).,2,0.9827586206896551,2
The lemma requires a condition on the relation between the Bregman and KL divergences which we dene as follows (the second part of the denition will be used in the next section).,3,0.8857142857142857,3
"The previous section showed that for appropriate choices of the learning rate h , the batch EG updates are guaranteed to improve the QLL and QMM loss functions at each iteration.",3,0.640625,4
"In this section we build directly on these results, and address the following question.",3,0.71875,3
how many iterations does the batch for a given e > 0?,2,1.1923076923076923,2
"We show that as long as EG algorithm require so that the jQ(ut) (cid.0) Q(u)j (cid.20) e Q(u) is t -upper-bounded, the number of iterations required is O( 1 e ).",4,1.0294117647058822,5
This bound thus holds for both the log-linear and max-margin batch algorithms.,3,0.7692307692307693,5
"Next, we show that if Q(u) is (;t )-bounded, the rate can be signicantly improved to requiring O(log( 1 e )) iterations.",3,0.9166666666666666,3
"We conclude by showing that QLL(u) is (;t )-bounded, implying that the O(log( 1  e )) rate holds for LLEG-Batch.",3,0.9242424242424242,4
The idea of solving regularized loss-minimization problems via their convex duals has been addressed in several previous papers.,2,0.8947368421052632,2
"Here we review those, specically focusing on the log-linear and max-margin problems.",2,0.75,4
"Zhang (2002) presented a study of convex duals of general regularized loss functions, and provided a methodology for deriving such duals.",3,0.96,3
He also considered a general procedure for solving such duals by optimizing one coordinate at a time.,2,0.9722222222222222,2
"However, it is not clear how to implement this procedure in the structured learning case (i.e., when jY j is large), and convergence rates are not given.",4,0.9393939393939394,4
"In the specic context of log-linear models, several papers have addressed dual optimization.",3,0.7,2
"Earlier work (Jaakkola and Haussler, 1999; Keerthi et al., 2005; Zhu and Hastie, 2001) treated the logistic regression model, a simpler version of a CRF.",4,0.75,3
"In the binary logistic regression case, there is essentially one parameter ui per example with the constraint 0 (cid.20) ui (cid.20) 1, and therefore simple linesearch methods can be used for optimization.",5,0.6951219512195121,2
Minka (2003) presents empirical results which show that this approach performs similarly to conjugate gradient.,2,1.1388888888888888,2
"The problem becomes much harder when ui is constrained to be a distribution over many labels, as in the case discussed here.",3,1.0208333333333333,2
"Recently, Memisevic (2006) addressed this setting, and suggests optimizing ui by transferring probability mass between two labels y1; y2 while keeping the distribution normalized.",2,0.95,3
"This requires a strategy for choosing these two labels, and the author suggests one which seems to perform well.",3,0.9761904761904762,2
"While some previous work on log-linear models proved convergence of dual methods (e.g., Keerthi et al., 2005), we are not aware of rates of convergence that have been reported in this context.",4,0.9868421052631579,3
"Convergence rates for related algorithms, in particular a generalization of EG, known as the Mirror-Descent algorithm, have been studied in a more general context in the optimization literature.",3,0.703125,3
"For instance, Beck and Teboulle (2003) describe convergence results which apply to quite general denitions of Q(u), but which have only O( 1 e 2 ) convergence rates, as compared to our results of O( 1 e )) for the max-margin and log-linear cases respectively.",5,1.0350877192982457,5
"Also, their work considers optimization over a single simplex, and does not consider online-like algorithms such as the one we have presented.",3,0.8,3
"For max-margin models, numerous dual methods have been suggested, an earlier example being the SMO algorithm of Platt (1998).",2,0.75,2
"Such methods optimize subsets of the u parameters in the dual SVM formulation (see also Crammer and Singer, 2002).",3,0.8260869565217391,3
"Analysis of a similar algorithm (Hush et al., 2006) results in an O( 1 e ) rate, similar to the one we have here.",3,0.9333333333333333,3
Another algorithm for solving SVMs via the dual is the multiplicative update method of Sha et al.,2,1.3055555555555556,2
(2007).,1,0,1
"These updates are shown to converge to the optimum of the SVM dual, but convergence rate has not been analyzed, and extension to the structured case seems non-trivial.",4,0.7258064516129032,3
An application of EG to binary SVMs was previously studied by Cristianini et al.,2,0.9666666666666667,2
(1998).,1,0,1
"They show convergence rates of O( 1 e 2 ), that are slower than our O( 1  e ), and no extension to structured learning (or multi-class) is discussed.",4,0.9583333333333334,4
"Recently, several new algorithms have been presented, along with a rate of convergence analysis (Joachims, 2006; Shalev-Shwartz et al., 2007; Teo et al., 2007; Tsochantaridis et al., 2004; Taskar et al., 2006).",5,0.8369565217391305,3
All of these algorithms are similar to ours in having a relatively low dependence on n in terms of memory and computation.,2,0.9565217391304348,2
"Among these, Shalev-Shwartz et al.",1,1,2
"(2007), Teo et al.",2,0,1
(2007) and Taskar et al.,2,0,1
"(2006) present an O( 1 e ) rate, but where accuracy is measured in the primal or via the duality gap, and not in the dual as in our analysis.",5,1.1666666666666667,4
"Thus, it seems that a rate of O( 1 e ) is currently the best known result for algorithms that have a relatively low dependence on n (general QP solvers, which may have O(log( 1 e )) behavior, generally have a larger dependence on n, both in time and space).",3,0.9435483870967742,5
"Note that, as in our analysis, all these convergence rates depend on jAj  .",3,0.875,4
"Finally, we emphasize again that the EG algorithm is substantially different from stochastic gradient and stochastic subgradient approaches (LeCun et al., 1998; Nedic and Bertsekas, 2001; Shalev-Shwartz et al., 2007; Vishwanathan et al., 2006).",4,0.7777777777777778,4
EG and stochastic gradient methods are similar in that they both process a single training example at a time.,2,0.85,2
"However, EG corresponds to block-coordinate descent in the dual, and uses the exact gradient with respect to the block being updated.",3,0.8125,3
"In contrast, stochastic gradient methods directly optimize the primal problem, and at each update use a single example to approximate the gradient (or subgradient) of the primal objective function.",3,0.7205882352941176,3
In this section we analyze the performance of the EG algorithms for optimization of regularized log-likelihood.,2,1.0,2
We describe experiments on two tasks.,1,1.0714285714285714,1
"rst, the MNIST digit classication task, which is a multiclass classication task; second, a log-linear model for a structured natural-language dependency-parsing task.",4,0.5740740740740741,5
"In each case we rst give results for the EG method, and then compare  We do not report results on LLEG-Batch, since we found it to converge much more slowly than the online algorithm.",3,0.918918918918919,3
"This is expected from our theoretical results, which anticipate a factor of n speed-up for the online algorithm.",2,0.95,2
"We also report experiments comparing the randomized online algorithm to a deterministic online EG algorithm, where samples are drawn in a xed order (e.g., the algorithm rst visits the rst example, then the second, etc.).",3,0.8214285714285714,2
"Although EG is guaranteed to converge for an appropriately chosen h  , it turns out to be benecial to use an adaptive learning rate.",3,1.02,2
Here we use the following simple strategy.,2,0.6875,2
"we rst consider only 10% of the data-set, and nd a value of h that results in monotone improvement for at least 95% of the samples.",3,0.9666666666666667,3
Denote this value by h ini (for the experiments in Section 7.1 we simply use ini = 0.5).,2,1.0952380952380953,2
"For learning over the entire data-set, we keep a learning rate h i for each sample i (where i = 1; .",3,0.94,4
.,0,1,0
.,0,1,0
"; n), and initialize this rate to h i until an improvement in the objective is obtained.",2,0.95,3
"Finally, after the update, we multiply h i by 1.05, so that it does not decrease monotonically.",2,0.9285714285714286,3
"It is important that when updating a single example using the online algorithms, the improvement (or decrease) in the dual can be easily evaluated, allowing the halving strategy described in the previous paragraph to be implemented efciently.",3,0.9523809523809523,4
"The primal parameters w(u) are maintained throughout the algorithm (see Figure 3), so that this change in the dual objective can be calculated efciently.",2,0.8548387096774194,3
A similar method can be used to calculate the change in the dual objective in the max-margin case.,2,0.7894736842105263,2
"We measure the performance of each training algorithm (the EG algorithms, as well as the batch gradient and stochastic gradient methods) as a function of the amount of computation spent.",3,0.7647058823529411,2
"Specically, we measure computation in terms of the number of times each training example is visited.",2,1.1111111111111112,2
"For EG, an example is considered to be visited for every value of h that is tested on it.",2,1.119047619047619,2
"For L-BFGS, all examples are visited for every evaluation performed by the line-search routine.",2,0.78125,3
"We dene the measure of effective iterations to be the number of examples visited, divided by n. In the following sections we compare the algorithms in terms of their performance as a function of the effective number of iterations.",2,1.105263157894737,4
A comparison in terms of running time is provided in Appendix F; there is little difference between the timed comparisons and the results presented in this section.,3,0.8793103448275862,2
We rst conducted multi-class classication experiments on the MNIST classication task.,2,0.625,2
Examples in this data set are images of handwritten digits represented as 784-dimensional vectors.,2,0.9666666666666667,2
"We used a training set of 59k examples, and a validation set of 10k examples.11 Note that since we  10.",4,0.8913043478260869,3
"We also experimented with conjugate gradient algorithms, but since these resulted in worse performance than L BFGS, we do not report these results here.",3,0.7222222222222222,3
11.,0,1,0
"In reporting results, we consider only validation error; that is, error computed during the training process on a validation set.",3,0.75,2
"This measure is often used in early-stopping of algorithms, and is therefore of interest in the current context.",3,0.875,3
We do not report test error since our main focus is algorithmic.,2,0.8461538461538461,2
"Models were trained for various values of the regularization parameter C. specically, we tried values of C equal to 1000, 100, 10, 1, 0.1, and 0.01.",4,0.8636363636363636,3
"Convergence of the EG algorithm for low values of C (i.e., 0.1 and 0.01) was found to be slow; we discuss this issue more in Section 7.1.1, arguing that it is not a serious problem.",4,0.8658536585365854,3
"Figure 4 shows plots of the validation error versus computation for C equal to 1000, 100, 10, and 1, when using the EG algorithm.",3,0.9137931034482759,3
"For C equal to 10 or more, convergence is fast.",3,1.0,1
For C = 1 convergence is somewhat slower.,2,0.7222222222222222,1
Note that there is little to choose between C = 10 and C = 1 in terms of validation error.,2,1.2619047619047619,3
"Figure 5 shows plots of the primal and dual objective functions for different values of C. To obtain the primal objective values, we used the EG weight vector 1 C w(ut).",5,0.6666666666666666,3
